dataset,clip,method,frames,psnr,ssim,lpips,tlpips,fid,temporal_mae,has_gt,pred_path,gt_path,eval_policy,crop_twh
vimeo-rl,vimeo-RL_00031_0680,part3_A_rectified_flow,7,,,,0.0877,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00031_0680_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0680,part3_B_flow_stabilized,7,,,,0.0929,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00031_0680_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0680,part3_B_temporal_gen_blend,7,,,,0.0859,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00031_0680_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0680,part3_C_uncertainty_adaptive,7,,,,0.0870,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00031_0680_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0875,part3_A_rectified_flow,7,,,,0.2322,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00031_0875_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0875,part3_B_flow_stabilized,7,,,,0.2381,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00031_0875_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0875,part3_B_temporal_gen_blend,7,,,,0.2321,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00031_0875_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0875,part3_C_uncertainty_adaptive,7,,,,0.2366,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00031_0875_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0880,part3_A_rectified_flow,7,,,,0.0423,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00031_0880_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0880,part3_B_flow_stabilized,7,,,,0.0442,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00031_0880_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0880,part3_B_temporal_gen_blend,7,,,,0.0423,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00031_0880_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0880,part3_C_uncertainty_adaptive,7,,,,0.0427,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00031_0880_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0913,part3_A_rectified_flow,7,,,,0.2810,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00031_0913_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0913,part3_B_flow_stabilized,7,,,,0.2886,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00031_0913_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0913,part3_B_temporal_gen_blend,7,,,,0.2802,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00031_0913_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0913,part3_C_uncertainty_adaptive,7,,,,0.2852,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00031_0913_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0917,part3_A_rectified_flow,7,,,,0.1755,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00031_0917_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0917,part3_B_flow_stabilized,7,,,,0.1845,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00031_0917_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0917,part3_B_temporal_gen_blend,7,,,,0.1778,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00031_0917_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0917,part3_C_uncertainty_adaptive,7,,,,0.1814,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00031_0917_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0919,part3_A_rectified_flow,7,,,,0.3674,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00031_0919_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0919,part3_B_flow_stabilized,7,,,,0.3731,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00031_0919_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0919,part3_B_temporal_gen_blend,7,,,,0.3566,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00031_0919_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0919,part3_C_uncertainty_adaptive,7,,,,0.3686,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00031_0919_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0922,part3_A_rectified_flow,7,,,,0.1244,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00031_0922_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0922,part3_B_flow_stabilized,7,,,,0.1368,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00031_0922_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0922,part3_B_temporal_gen_blend,7,,,,0.1281,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00031_0922_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0922,part3_C_uncertainty_adaptive,7,,,,0.1296,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00031_0922_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0925,part3_A_rectified_flow,7,,,,0.1175,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00031_0925_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0925,part3_B_flow_stabilized,7,,,,0.1280,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00031_0925_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0925,part3_B_temporal_gen_blend,7,,,,0.1207,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00031_0925_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0925,part3_C_uncertainty_adaptive,7,,,,0.1227,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00031_0925_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0926,part3_A_rectified_flow,7,,,,0.2196,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00031_0926_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0926,part3_B_flow_stabilized,7,,,,0.2304,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00031_0926_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0926,part3_B_temporal_gen_blend,7,,,,0.2173,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00031_0926_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0926,part3_C_uncertainty_adaptive,7,,,,0.2241,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00031_0926_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0928,part3_A_rectified_flow,7,,,,0.0714,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00031_0928_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0928,part3_B_flow_stabilized,7,,,,0.0742,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00031_0928_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0928,part3_B_temporal_gen_blend,7,,,,0.0685,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00031_0928_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00031_0928,part3_C_uncertainty_adaptive,7,,,,0.0734,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00031_0928_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0060,part3_A_rectified_flow,7,,,,0.3003,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00051_0060_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0060,part3_B_flow_stabilized,7,,,,0.3131,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00051_0060_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0060,part3_B_temporal_gen_blend,7,,,,0.3003,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00051_0060_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0060,part3_C_uncertainty_adaptive,7,,,,0.3072,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00051_0060_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0064,part3_A_rectified_flow,7,,,,0.3137,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00051_0064_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0064,part3_B_flow_stabilized,7,,,,0.3225,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00051_0064_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0064,part3_B_temporal_gen_blend,7,,,,0.3153,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00051_0064_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0064,part3_C_uncertainty_adaptive,7,,,,0.3188,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00051_0064_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0068,part3_A_rectified_flow,7,,,,0.1103,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00051_0068_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0068,part3_B_flow_stabilized,7,,,,0.1233,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00051_0068_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0068,part3_B_temporal_gen_blend,7,,,,0.1114,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00051_0068_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0068,part3_C_uncertainty_adaptive,7,,,,0.1175,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00051_0068_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0069,part3_A_rectified_flow,7,,,,0.1866,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00051_0069_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0069,part3_B_flow_stabilized,7,,,,0.1909,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00051_0069_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0069,part3_B_temporal_gen_blend,7,,,,0.1895,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00051_0069_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0069,part3_C_uncertainty_adaptive,7,,,,0.1929,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00051_0069_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0076,part3_A_rectified_flow,7,,,,0.0313,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00051_0076_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0076,part3_B_flow_stabilized,7,,,,0.0317,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00051_0076_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0076,part3_B_temporal_gen_blend,7,,,,0.0322,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00051_0076_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0076,part3_C_uncertainty_adaptive,7,,,,0.0326,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00051_0076_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0373,part3_A_rectified_flow,7,,,,0.2003,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00051_0373_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0373,part3_B_flow_stabilized,7,,,,0.2112,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00051_0373_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0373,part3_B_temporal_gen_blend,7,,,,0.2045,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00051_0373_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0373,part3_C_uncertainty_adaptive,7,,,,0.2049,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00051_0373_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0374,part3_A_rectified_flow,7,,,,0.2245,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00051_0374_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0374,part3_B_flow_stabilized,7,,,,0.2317,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00051_0374_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0374,part3_B_temporal_gen_blend,7,,,,0.2260,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00051_0374_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0374,part3_C_uncertainty_adaptive,7,,,,0.2261,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00051_0374_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0565,part3_A_rectified_flow,7,,,,0.3697,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00051_0565_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0565,part3_B_flow_stabilized,7,,,,0.3727,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00051_0565_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0565,part3_B_temporal_gen_blend,7,,,,0.3634,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00051_0565_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0565,part3_C_uncertainty_adaptive,7,,,,0.3680,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00051_0565_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0568,part3_A_rectified_flow,7,,,,0.3267,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00051_0568_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0568,part3_B_flow_stabilized,7,,,,0.3375,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00051_0568_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0568,part3_B_temporal_gen_blend,7,,,,0.3218,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00051_0568_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0568,part3_C_uncertainty_adaptive,7,,,,0.3322,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00051_0568_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0569,part3_A_rectified_flow,7,,,,0.0908,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00051_0569_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0569,part3_B_flow_stabilized,7,,,,0.0945,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00051_0569_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0569,part3_B_temporal_gen_blend,7,,,,0.0891,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00051_0569_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0569,part3_C_uncertainty_adaptive,7,,,,0.0953,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00051_0569_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0572,part3_A_rectified_flow,7,,,,0.4699,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00051_0572_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0572,part3_B_flow_stabilized,7,,,,0.4785,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00051_0572_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0572,part3_B_temporal_gen_blend,7,,,,0.4701,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00051_0572_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0572,part3_C_uncertainty_adaptive,7,,,,0.4751,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00051_0572_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0573,part3_A_rectified_flow,7,,,,0.2676,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00051_0573_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0573,part3_B_flow_stabilized,7,,,,0.2732,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00051_0573_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0573,part3_B_temporal_gen_blend,7,,,,0.2553,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00051_0573_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0573,part3_C_uncertainty_adaptive,7,,,,0.2727,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00051_0573_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0756,part3_A_rectified_flow,7,,,,0.1800,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00051_0756_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0756,part3_B_flow_stabilized,7,,,,0.1897,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00051_0756_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0756,part3_B_temporal_gen_blend,7,,,,0.1843,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00051_0756_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0756,part3_C_uncertainty_adaptive,7,,,,0.1908,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00051_0756_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0758,part3_A_rectified_flow,7,,,,0.1851,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00051_0758_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0758,part3_B_flow_stabilized,7,,,,0.1962,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00051_0758_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0758,part3_B_temporal_gen_blend,7,,,,0.1797,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00051_0758_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0758,part3_C_uncertainty_adaptive,7,,,,0.1924,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00051_0758_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0759,part3_A_rectified_flow,7,,,,0.1420,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00051_0759_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0759,part3_B_flow_stabilized,7,,,,0.1502,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00051_0759_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0759,part3_B_temporal_gen_blend,7,,,,0.1380,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00051_0759_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0759,part3_C_uncertainty_adaptive,7,,,,0.1454,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00051_0759_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0762,part3_A_rectified_flow,7,,,,0.3540,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00051_0762_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00051_0762,part3_B_flow_stabilized,7,,,,0.3610,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00051_0762_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
